Portfolio Manager,Month,Year,Table Index,Clients (Domestic PF/EPFO),Clients (Domestic Corporates),Clients (Domestic Non-Corporates),Clients (Foreign Non-Residents),Clients (Foreign FPI),Clients (Foreign Others),AUM (Domestic PF/EPFO),AUM (Domestic Corporates),AUM (Domestic Non-Corporates),AUM (Foreign Non-Residents),AUM (Foreign FPI),AUM (Foreign Others),Clients (Total),AUM (Total)
2POINT2 CAPITAL ADVISORS LLP,November,2022,Table 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2022,Table 7,6.08,13.44,-7.36,49.29,60.96,-11.67,0.0,0.0,0.0,0.0,0.0,0.0,110.74,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2022,Table 7,6.08,13.44,-7.36,49.29,60.96,-11.67,0.0,0.0,0.0,0.0,0.0,0.0,110.74,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2022,Table 8,0.0,64.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.66,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2022,Table 8,0.0,58.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.15,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2022,Table 8,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2022,Table 9,713.64,2.84,5.57,0.09,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.7800000000001,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2022,Table 9,0.0,3.42,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.62,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2022,Table 9,713.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.64,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2022,Table 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2022,Table 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2022,Table 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2022,Table 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2022,Table 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2022,Table 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2022,Table 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2022,Table 15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2022,Table 15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2022,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2022,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2022,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2022,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2022,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2022,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2022,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 2,0.0,48.0,480.0,31.0,0.0,0.0,559.0,0.0,0.0,0.0,0.0,0.0,559.0,559.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 2,0.0,121.74,539.98,67.92,0.0,0.0,729.64,0.0,0.0,0.0,0.0,0.0,729.64,729.64
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 3,630.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.12,11.63,729.64,630.89,98.75
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 5,0.0,48.0,480.0,31.0,0.0,0.0,559.0,0.0,0.0,0.0,0.0,0.0,559.0,559.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 5,0.0,121.74,539.98,67.92,0.0,0.0,729.64,0.0,0.0,0.0,0.0,0.0,729.64,729.64
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 7,10.51,15.96,-5.45,54.9,74.03,-19.13,0.0,0.0,0.0,0.0,0.0,0.0,130.82,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 7,10.51,15.96,-5.45,54.9,74.03,-19.13,0.0,0.0,0.0,0.0,0.0,0.0,130.82,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 8,0.0,54.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.52,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 8,0.0,46.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.33,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 8,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 9,729.64,-1.6,40.42,0.07,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.42,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 9,0.0,-2.83,38.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.260000000000005,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 9,729.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.64,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2021,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2020,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2020,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2020,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2020,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2020,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2020,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2020,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2020,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2020,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2020,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2020,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2020,Table 2,0.0,50.0,495.0,32.0,0.0,0.0,577.0,0.0,0.0,0.0,0.0,0.0,577.0,577.0
2POINT2 CAPITAL ADVISORS LLP,November,2020,Table 2,0.0,83.43,403.93,48.22,0.0,0.0,535.58,0.0,0.0,0.0,0.0,0.0,535.58,535.58
2POINT2 CAPITAL ADVISORS LLP,November,2020,Table 3,461.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.16,3.65,535.58,461.77,73.81
2POINT2 CAPITAL ADVISORS LLP,November,2020,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2020,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2019,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2019,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2019,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2019,Table 1,0.0,477.0,250.73,0.0,0.0,0.0,0.0,30.42,1.77,282.92,0.0,0.0,727.73,315.11
2POINT2 CAPITAL ADVISORS LLP,November,2019,Table 1,0.0,24.0,18.09,0.0,0.0,0.0,0.0,1.5,0.08,19.67,0.0,0.0,42.09,21.25
2POINT2 CAPITAL ADVISORS LLP,November,2019,Table 1,0.0,35.0,46.22,0.0,0.0,0.0,0.0,6.67,0.18,53.07,0.0,0.0,81.22,59.92
2POINT2 CAPITAL ADVISORS LLP,November,2019,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2019,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2019,Table 2,17.954,0.05,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.704,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2019,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2019,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2019,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2019,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2019,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2019,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2019,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2019,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2019,Table 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2019,Table 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2019,Table 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2019,Table 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2019,Table 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2019,Table 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2019,Table 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2019,Table 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2019,Table 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2018,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2018,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2018,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2018,Table 1,0.0,185.0,58.52,0.0,0.0,0.0,0.0,6.61,1.32,66.45,0.0,0.0,243.52,74.38000000000001
2POINT2 CAPITAL ADVISORS LLP,November,2018,Table 1,0.0,11.0,3.97,0.0,0.0,0.0,0.0,0.58,0.08,4.63,0.0,0.0,14.97,5.29
2POINT2 CAPITAL ADVISORS LLP,November,2018,Table 1,0.0,14.0,9.91,0.0,0.0,0.0,0.0,0.53,0.33,10.77,0.0,0.0,23.91,11.629999999999999
2POINT2 CAPITAL ADVISORS LLP,November,2018,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2018,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2018,Table 2,12.232,0.149,4.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.378999999999998,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2018,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2018,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2018,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2018,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2018,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2018,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2018,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2018,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2018,Table 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2018,Table 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2018,Table 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2018,Table 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2018,Table 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2018,Table 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2018,Table 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2018,Table 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,November,2018,Table 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,December,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,December,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,December,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,December,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,December,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,December,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,December,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,December,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,December,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,December,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,December,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,December,2024,Table 2,0.0,67.0,613.0,54.0,0.0,0.0,734.0,0.0,0.0,0.0,0.0,0.0,734.0,734.0
2POINT2 CAPITAL ADVISORS LLP,December,2024,Table 2,0.0,229.14,941.27,128.95,0.0,0.0,1299.36,0.0,0.0,0.0,0.0,0.0,1299.36,1299.36
2POINT2 CAPITAL ADVISORS LLP,December,2024,Table 3,1193.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.33,35.87,1299.36,1193.16,106.19999999999999
2POINT2 CAPITAL ADVISORS LLP,December,2024,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,December,2024,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2POINT2 CAPITAL ADVISORS LLP,December,2024,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
